id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2019-975116,2019-09-18,000001,Vente,755350,60,,AV GAL LECLERC,4135,92100,92012,Boulogne-Billancourt,92,,,92012000AN0050,,,204,95.2,80,,81,,,,,,3,2,Appartement,95,5,,,,,,2.237771,48.832261
2019-975116,2019-09-18,000001,Vente,755350,184,,RUE DE BILLANCOURT,0712,92100,92012,Boulogne-Billancourt,92,,,92012000AN0050,,,62,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.237771,48.832261
2019-975117,2019-09-05,000001,Vente,282500,115,,RUE DU POINT DU JOUR,7232,92100,92012,Boulogne-Billancourt,92,,,92012000BG0084,,,131,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.245133,48.827978
2019-975117,2019-09-05,000001,Vente,282500,115,,RUE DU POINT DU JOUR,7232,92100,92012,Boulogne-Billancourt,92,,,92012000BG0084,,,2,40.91,33,,,,,,,,2,2,Appartement,41,2,,,,,,2.245133,48.827978
2019-975123,2019-09-17,000001,Vente,252558,3,,AV ANDRE MORIZET,0123,92100,92012,Boulogne-Billancourt,92,,,92012000AP0093,,,33,31.77,,,,,,,,,1,2,Appartement,29,1,,,,,,2.242713,48.833796
2019-975126,2019-09-03,000001,Vente,1251000,101,,BD JEAN JAURES,4740,92100,92012,Boulogne-Billancourt,92,,,920120000Y0148,,,271,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.241736,48.837989
2019-975126,2019-09-03,000001,Vente,1251000,101,,BD JEAN JAURES,4740,92100,92012,Boulogne-Billancourt,92,,,920120000Y0148,,,261,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.241736,48.837989
2019-975126,2019-09-03,000001,Vente,1251000,101,,BD JEAN JAURES,4740,92100,92012,Boulogne-Billancourt,92,,,920120000Y0148,,,123,,22,117.35,,,,,,,2,2,Appartement,123,5,,,,,,2.241736,48.837989
2019-975127,2019-09-25,000001,Vente,274000,7,,RUE BERANGER,0671,92100,92012,Boulogne-Billancourt,92,,,92012000AF0010,,,7,,77,28.71,,,,,,,2,2,Appartement,24,1,,,,,,2.226198,48.840477
2019-975128,2019-09-13,000001,Vente,104400,38,,BD JEAN JAURES,4740,92100,92012,Boulogne-Billancourt,92,,,920120000M0074,,,19,9.2,,,,,,,,,1,2,Appartement,12,1,,,,,,2.238161,48.842178
2019-975129,2019-09-05,000001,Vente,320000,47,,RUE THIERS,9120,92100,92012,Boulogne-Billancourt,92,,,92012000AS0018,,,26,,3,42.39,,,,,,,2,2,Appartement,46,2,,,,,,2.248688,48.837006
2019-975131,2019-09-06,000001,Vente,250000,77,,RUE DU POINT DU JOUR,7232,92100,92012,Boulogne-Billancourt,92,,,92012000BP0141,,,24,27.93,7,,,,,,,,2,2,Appartement,28,1,,,,,,2.251528,48.830687
2019-975132,2019-09-30,000001,Vente,595000,38,,RUE DE LA ROCHEFOUCAULD,5110,92100,92012,Boulogne-Billancourt,92,,,920120000R0161,,,37,,76,,,,,,,,2,2,Appartement,74,4,,,,,,2.242756,48.84561
2019-975136,2019-08-29,000001,Vente,1170000,61,,RUE DU CHATEAU,1425,92100,92012,Boulogne-Billancourt,92,,,920120000Q0006,,,20,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.245892,48.843192
2019-975136,2019-08-29,000001,Vente,1170000,61,,RUE DU CHATEAU,1425,92100,92012,Boulogne-Billancourt,92,,,920120000Q0006,,,14,121.7,,,,,,,,,1,2,Appartement,122,5,,,,,,2.245892,48.843192
2019-975137,2019-09-12,000001,Vente,30000,23,,RUE DES LONGS PRES,5170,92100,92012,Boulogne-Billancourt,92,,,92012000BL0196,,,10079,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.248235,48.830761
2019-975138,2019-09-27,000001,Vente,615000,143,,RUE DE SILLY,8561,92100,92012,Boulogne-Billancourt,92,,,92012000AN0049,,,410,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.234512,48.83302
2019-975138,2019-09-27,000001,Vente,615000,145,B,RUE DE SILLY,8561,92100,92012,Boulogne-Billancourt,92,,,92012000AN0049,,,143,77.84,155,,,,,,,,2,2,Appartement,78,4,,,,,,2.234512,48.83302
2019-975138,2019-09-27,000001,Vente,615000,143,,RUE DE SILLY,8561,92100,92012,Boulogne-Billancourt,92,,,92012000AN0049,,,409,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.234512,48.83302
2019-975139,2019-09-25,000001,Vente,200000,26,,RUE CARNOT,1415,92100,92012,Boulogne-Billancourt,92,,,92012000AO0126,,,1,,16,,3,,,,,,3,2,Appartement,26,2,,,,,,2.240846,48.834526
2019-975145,2019-09-24,000001,Vente,210000,3,,RUE DIAZ,2570,92100,92012,Boulogne-Billancourt,92,,,92012000AM0057,,,21,25.08,5,,,,,,,,2,2,Appartement,24,2,,,,,,2.236414,48.835039
2019-975146,2019-09-20,000001,Vente,145000,25,,RUE PAUL BERT,7140,92100,92012,Boulogne-Billancourt,92,,,92012000AP0009,,,14,,24,22.41,,,,,,,2,2,Appartement,20,1,,,,,,2.239324,48.83454
2019-975147,2019-09-03,000001,Vente,300000,112,,RUE DE SILLY,8561,92100,92012,Boulogne-Billancourt,92,,,92012000AK0257,,,121331,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.232079,48.834394
2019-975147,2019-09-03,000001,Vente,300000,118,,RUE DE SILLY,8561,92100,92012,Boulogne-Billancourt,92,,,92012000AK0257,,,121450,,239,33.47,,,,,,,2,2,Appartement,33,1,,,,,,2.232079,48.834394
2019-975150,2019-09-25,000001,Vente,110000,61,,RUE DE BILLANCOURT,0712,92100,92012,Boulogne-Billancourt,92,,,920120000N0038,,,52,14.48,,,,,,,,,1,2,Appartement,14,1,,,,,,2.235843,48.840254
2019-975154,2019-09-16,000001,Vente,700000,19,,RUE DE L ABREUVOIR,0020,92100,92012,Boulogne-Billancourt,92,,,920120000G0162,,,2001,75.02,2022,,,,,,,,2,2,Appartement,76,3,,,,,,2.231441,48.847171
2019-975154,2019-09-16,000001,Vente,700000,23,B,RUE DE L ABREUVOIR,0020,92100,92012,Boulogne-Billancourt,92,,,920120000G0162,,,95,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.231441,48.847171
2019-975159,2019-09-20,000001,Vente,468300,95,,AV EDOUARD VAILLANT,3120,92100,92012,Boulogne-Billancourt,92,,,92012000AU0034,,,14,53.34,43,,,,,,,,2,2,Appartement,58,3,,,,,,2.245079,48.833821
2019-975165,2019-09-11,000001,Adjudication,2250000,7,,RUE BARTHOLDI,0630,92100,92012,Boulogne-Billancourt,92,,,920120000R0041,,,,,,,,,,,,,0,1,Maison,165,7,S,sols,,,132,2.242628,48.844829
2019-975168,2019-09-26,000001,Vente,240000,188,,AV EMILE ZOLA,3160,92100,92012,Boulogne-Billancourt,92,,,92012000BE0033,,,257,,,,,,,,,,1,2,Appartement,25,1,,,,,,2.239674,48.82947
2019-975170,2019-09-26,000001,Vente,1193740,18,,VLA DES TILLEULS,9131,92100,92012,Boulogne-Billancourt,92,,,92012000AO0053,,,,,,,,,,,,,0,1,Maison,120,5,S,sols,,,82,2.238503,48.834823
2019-975172,2019-09-26,000001,Vente,408400,50,,RUE GEORGES SOREL,4140,92100,92012,Boulogne-Billancourt,92,,,92012000AO0088,,,204,,258,50.45,,,,,,,2,2,Appartement,56,3,,,,,,2.240249,48.835023
2019-975174,2019-09-26,000001,Vente,396400,23,,RUE ANNA JACQUIN,0130,92100,92012,Boulogne-Billancourt,92,,,920120000C0029,,,8,39.54,,,,,,,,,1,2,Appartement,38,2,,,,,,2.229454,48.844736
2019-975174,2019-09-26,000001,Vente,396400,23,,RUE ANNA JACQUIN,0130,92100,92012,Boulogne-Billancourt,92,,,920120000C0029,,,47,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.229454,48.844736
2019-975176,2019-09-23,000001,Vente,165000,14,,AV ROBERT SCHUMAN,8145,92100,92012,Boulogne-Billancourt,92,,,920120000U0025,,,143,17.26,,,,,,,,,1,3,Dépendance,,0,,,,,,2.248296,48.843373
2019-975177,2019-09-13,000001,Vente,380000,133,,RUE DE SILLY,8561,92100,92012,Boulogne-Billancourt,92,,,92012000AM0258,,,949,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.234582,48.833802
2019-975177,2019-09-13,000001,Vente,380000,133,,RUE DE SILLY,8561,92100,92012,Boulogne-Billancourt,92,,,92012000AM0258,,,217,46.93,537,,,,,,,,2,2,Appartement,46,2,,,,,,2.234582,48.833802
2019-975180,2019-09-30,000001,Vente,699000,70,,RUE MARCEL BONTEMPS,0759,92100,92012,Boulogne-Billancourt,92,,,92012000BD0037,,,2104,72.57,,,,,,,,,1,2,Appartement,73,3,,,,,,2.237799,48.828363
2019-975180,2019-09-30,000001,Vente,699000,68,,RUE MARCEL BONTEMPS,0759,92100,92012,Boulogne-Billancourt,92,,,92012000BD0037,,,2182,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.237799,48.828363
2019-975190,2019-09-04,000001,Vente,709950,28,,RUE DE L EST,3185,92100,92012,Boulogne-Billancourt,92,,,920120000Q0133,,,181,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.245123,48.840287
2019-975190,2019-09-04,000001,Vente,709950,28,,RUE DE L EST,3185,92100,92012,Boulogne-Billancourt,92,,,920120000Q0133,,,13,77.41,202,,,,,,,,2,2,Appartement,76,3,,,,,,2.245123,48.840287
2019-975194,2019-09-20,000001,Vente,1091500,44,,RUE D'AGUESSEAU,0050,92100,92012,Boulogne-Billancourt,92,,,920120000M0009,,,12,91.48,24,,,,,,,,2,2,Appartement,62,2,,,,,,2.236216,48.842856
2019-975195,2019-08-30,000001,Vente,733800,71,,RUE GALLIENI,4110,92100,92012,Boulogne-Billancourt,92,,,92012000AR0129,,,1,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.2465,48.837293
2019-975195,2019-08-30,000001,Vente,733800,71,,RUE GALLIENI,4110,92100,92012,Boulogne-Billancourt,92,,,92012000AR0129,,,1,,,,,,,,,,1,2,Appartement,92,3,,,,,,2.2465,48.837293
2019-975197,2019-09-20,000001,Vente,115000,4,,AV STADE DE COUBERTIN,8575,92100,92012,Boulogne-Billancourt,92,,,92012000BO0061,,,76,14.58,,,,,,,,,1,3,Dépendance,,0,,,,,,2.255595,48.834077
2019-975198,2019-09-27,000001,Vente,318450,1,B,RUE FERNAND PELLOUTIER,3530,92100,92012,Boulogne-Billancourt,92,,,92012000AM0234,,,11,,5,36.64,,,,,,,2,2,Appartement,36,2,,,,,,2.236907,48.83448
2019-975200,2019-09-27,000001,Vente,462500,8,B,RUE DE LA ROCHEFOUCAULD,5110,92100,92012,Boulogne-Billancourt,92,,,920120000K0101,,,135,,157,,,,,,,,2,2,Appartement,55,3,,,,,,2.239555,48.846093
2019-975208,2019-09-24,000001,Vente,752625,9,,BD JEAN JAURES,4740,92100,92012,Boulogne-Billancourt,92,,,920120000L0130,,,463,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.238449,48.84429
2019-975208,2019-09-24,000001,Vente,752625,9,,BD JEAN JAURES,4740,92100,92012,Boulogne-Billancourt,92,,,920120000L0130,,,132,74.85,268,,,,,,,,2,2,Appartement,85,4,,,,,,2.238449,48.84429
2019-975211,2019-09-12,000001,Vente,287340,21,,RUE JULES FERRY,4775,92100,92012,Boulogne-Billancourt,92,,,92012000BH0081,,,50,34.85,65,,66,,,,,,3,2,Appartement,36,2,,,,,,2.246212,48.826992
2019-975211,2019-09-12,000001,Vente,287340,21,,RUE JULES FERRY,4775,92100,92012,Boulogne-Billancourt,92,,,92012000BH0081,,,76,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.246212,48.826992
2019-975215,2019-09-23,000001,Vente,352400,49,,RTE DE LA REINE,8111,92100,92012,Boulogne-Billancourt,92,,,920120000Y0079,,,101,,4,,,,,,,,2,2,Appartement,44,2,,,,,,2.24572,48.838879
2019-975216,2019-09-23,000001,Vente,477500,28,,RUE DU FIEF,3540,92100,92012,Boulogne-Billancourt,92,,,92012000BQ0227,,,32,54.6,,,,,,,,,1,2,Appartement,41,2,,,,,,2.255273,48.832553
2019-975220,2019-09-06,000001,Vente,140000,1,T,RUE DE CHATEAUDUN,1430,92100,92012,Boulogne-Billancourt,92,,,92012000AB0113,,,49,16.24,,,,,,,,,1,2,Appartement,17,1,,,,,,2.23551,48.838914
2019-975221,2019-09-20,000001,Vente,840000,3,,RUE ALFRED LAURANT,0070,92100,92012,Boulogne-Billancourt,92,,,920120000L0026,,,39,87.63,40,,,,,,,,2,2,Appartement,89,4,,,,,,2.23554,48.844736
2019-975222,2019-09-27,000001,Vente,275000,93,,RUE GALLIENI,4110,92100,92012,Boulogne-Billancourt,92,,,92012000AQ0236,,,173,,174,,,,,,,,2,2,Appartement,46,2,,,,,,2.24331,48.836653
2019-975223,2019-09-24,000001,Vente,1490000,79,,RUE DE SEVRES,8555,92100,92012,Boulogne-Billancourt,92,,,92012000AK0100,,,7,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,563,0,,,,,,2.22952,48.833224
2019-975224,2019-09-26,000001,Vente,385000,240,,BD JEAN JAURES,4740,92100,92012,Boulogne-Billancourt,92,,,92012000BF0038,,,66,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.245298,48.829757
2019-975224,2019-09-26,000001,Vente,385000,240,,BD JEAN JAURES,4740,92100,92012,Boulogne-Billancourt,92,,,92012000BF0038,,,41,55.51,,,,,,,,,1,2,Appartement,60,3,,,,,,2.245298,48.829757
2019-975226,2019-09-06,000001,Vente,16000,63,T,AV EDOUARD VAILLANT,3120,92100,92012,Boulogne-Billancourt,92,,,92012000AU0127,,,4063,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.249008,48.834805
2019-975227,2019-09-06,000002,Vente,553000,63,T,AV EDOUARD VAILLANT,3120,92100,92012,Boulogne-Billancourt,92,,,92012000AU0127,,,1016,,4049,,,,,,,,2,2,Appartement,75,3,,,,,,2.249008,48.834805
2019-975228,2019-09-17,000001,Vente,650000,3,,RUE GALLIENI,4110,92100,92012,Boulogne-Billancourt,92,,,92012000AS0075,,,45,,,,,,,,,,1,2,Appartement,79,4,,,,,,2.251844,48.83773
2019-975229,2019-09-06,000001,Vente,247000,87,,RUE DE BELLEVUE,0651,92100,92012,Boulogne-Billancourt,92,,,92012000AK0257,,,1002,,1016,,,,,,,,2,2,Appartement,27,1,,,,,,2.232079,48.834394
2019-975233,2019-05-23,000001,Vente,800000,38,,RUE FESSART,3536,92100,92012,Boulogne-Billancourt,92,,,920120000L0130,,,964,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.238449,48.84429
2019-975233,2019-05-23,000001,Vente,800000,38,,RUE FESSART,3536,92100,92012,Boulogne-Billancourt,92,,,920120000L0130,,,1127,90.91,1157,,,,,,,,2,2,Appartement,95,4,,,,,,2.238449,48.84429
2019-975234,2019-09-19,000001,Vente,315000,19,,RUE DE SEINE,8540,92100,92012,Boulogne-Billancourt,92,,,92012000BK0003,,,242,38.11,289,,,,,,,,2,2,Appartement,39,2,,,,,,2.24964,48.828819
2019-975239,2019-09-26,000001,Vente,580000,89,,ALL GEORGES ASKINAZI,0155,92100,92012,Boulogne-Billancourt,92,,,92012000BD0066,,,12114,,,,,,,,,,1,2,Appartement,64,3,,,,,,2.234507,48.825847
2019-975239,2019-09-26,000001,Vente,580000,54,,QUAI GEORGES GORSE,4145,92100,92012,Boulogne-Billancourt,92,,,92012000BD0066,,,12196,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.234507,48.825847
2019-975241,2019-09-24,000001,Vente,540000,83,,AV VICTOR HUGO,9660,92100,92012,Boulogne-Billancourt,92,,,92012000AR0087,,,6,59.13,,,,,,,,,1,2,Appartement,60,3,,,,,,2.245658,48.836686
2019-975242,2019-09-27,000001,Vente,355300,19,,RUE DE L EST,3185,92100,92012,Boulogne-Billancourt,92,,,920120000O0032,,,12,,6,38.4,,,,,,,2,2,Appartement,38,2,,,,,,2.244612,48.840536
2019-975243,2019-09-30,000001,Vente,512000,2,,RUE MICHELET,6230,92100,92012,Boulogne-Billancourt,92,,,92012000AK0215,,,103,,37,,,,,,,,2,2,Appartement,56,2,,,,,,2.228664,48.83447
2019-975243,2019-09-30,000001,Vente,512000,2,,RUE MICHELET,6230,92100,92012,Boulogne-Billancourt,92,,,92012000AK0215,,,227,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.228664,48.83447
2019-975248,2019-10-01,000001,Vente,28000,83,,RUE DU POINT DU JOUR,7232,92100,92012,Boulogne-Billancourt,92,,,92012000BP0004,,,107,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.250616,48.830079
2019-975249,2019-09-05,000001,Vente,412720,7,,RUE TISSERAND,9140,92100,92012,Boulogne-Billancourt,92,,,920120000G0144,,,33,53.05,76,,,,,,,,2,2,Appartement,54,3,,,,,,2.235301,48.84612
2019-975251,2019-09-13,000001,Vente,765000,15,,RUE DE SEVRES,8555,92100,92012,Boulogne-Billancourt,92,,,92012000AE0092,,,79,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.228646,48.837807
2019-975251,2019-09-13,000001,Vente,765000,15,,RUE DE SEVRES,8555,92100,92012,Boulogne-Billancourt,92,,,92012000AE0092,,,158,95.65,90,,,,,,,,2,2,Appartement,95,5,,,,,,2.228646,48.837807
2019-975255,2019-09-10,000001,Vente,227000,64,,RUE DU POINT DU JOUR,7232,92100,92012,Boulogne-Billancourt,92,,,92012000BM0124,,,110,28.45,174,,,,,,,,2,2,Appartement,26,1,,,,,,2.251898,48.831417
2019-975256,2019-09-13,000001,Vente,1090000,62,B,AV J B CLEMENT,4720,92100,92012,Boulogne-Billancourt,92,,,920120000G0083,,,17,94.84,,,,,,,,,1,2,Appartement,86,4,,,,,,2.234586,48.845016
2019-975256,2019-09-13,000001,Vente,1090000,62,B,AV J B CLEMENT,4720,92100,92012,Boulogne-Billancourt,92,,,920120000G0083,,,17,94.84,,,,,,,,,1,3,Dépendance,,0,,,,,,2.234586,48.845016
2019-975257,2019-09-06,000001,Vente,550000,9,,BD JEAN JAURES,4740,92100,92012,Boulogne-Billancourt,92,,,920120000L0130,,,442,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.238449,48.84429
2019-975257,2019-09-06,000001,Vente,550000,34,,RUE ESCUDIER,3180,92100,92012,Boulogne-Billancourt,92,,,920120000M0065,,,20,,30,,,,,,,,2,2,Appartement,63,3,,,,,,2.237325,48.843318
2019-975259,2019-09-13,000001,Vente,690000,127,,AV J B CLEMENT,4720,92100,92012,Boulogne-Billancourt,92,,,920120000E0129,,,103,,725,,,,,,,,2,2,Appartement,76,3,,,,,,2.23162,48.84242
2019-975259,2019-09-13,000001,Vente,690000,127,,AV J B CLEMENT,4720,92100,92012,Boulogne-Billancourt,92,,,920120000E0129,,,1104,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.23162,48.84242
2019-975260,2019-09-09,000001,Vente,1342000,40,,RUE DE L EST,3185,92100,92012,Boulogne-Billancourt,92,,,920120000Q0041,,,124,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,12,0,,,,,,2.245038,48.841169
2019-975260,2019-09-09,000001,Vente,1342000,40,,RUE DE L EST,3185,92100,92012,Boulogne-Billancourt,92,,,920120000Q0041,,,123,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,12,0,,,,,,2.245038,48.841169
2019-975260,2019-09-09,000001,Vente,1342000,40,,RUE DE L EST,3185,92100,92012,Boulogne-Billancourt,92,,,920120000Q0041,,,115,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,140,0,,,,,,2.245038,48.841169
2019-975260,2019-09-09,000001,Vente,1342000,40,,RUE DE L EST,3185,92100,92012,Boulogne-Billancourt,92,,,920120000Q0041,,,140,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,12,0,,,,,,2.245038,48.841169
2019-975260,2019-09-09,000001,Vente,1342000,40,,RUE DE L EST,3185,92100,92012,Boulogne-Billancourt,92,,,920120000Q0041,,,139,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,12,0,,,,,,2.245038,48.841169
2019-975263,2019-09-06,000001,Vente,576100,65,B,RUE DU POINT DU JOUR,7232,92100,92012,Boulogne-Billancourt,92,,,92012000BQ0172,,,1071,73.16,1169,,,,,,,,2,2,Appartement,72,3,,,,,,2.254847,48.83216
2019-975263,2019-09-06,000001,Vente,576100,67,,RUE DU POINT DU JOUR,7232,92100,92012,Boulogne-Billancourt,92,,,92012000BQ0172,,,2034,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.254847,48.83216
2019-975266,2019-09-24,000001,Vente en l'état futur d'achèvement,40000,,,,,,92012,Boulogne-Billancourt,92,,,92012000BM0066,,,2142,12.5,,,,,,,,,1,,,,,,,,,,2.250049,48.830812
2019-975266,2019-09-24,000001,Vente en l'état futur d'achèvement,40000,,,,,,92012,Boulogne-Billancourt,92,,,92012000BM0066,,,2143,12.5,,,,,,,,,1,,,,,,,,,,2.250049,48.830812
2019-975267,2019-09-24,000001,Vente en l'état futur d'achèvement,50000,,,,,,92012,Boulogne-Billancourt,92,,,92012000BM0066,,,2148,26.8,,,,,,,,,1,,,,,,,,,,2.250049,48.830812
2019-975267,2019-09-24,000001,Vente en l'état futur d'achèvement,50000,,,,,,92012,Boulogne-Billancourt,92,,,92012000BM0066,,,2031,,,,,,,,,,1,,,,,,,,,,2.250049,48.830812
2019-975268,2019-09-20,000001,Vente,593000,41,,RUE DE LA ROCHEFOUCAULD,5110,92100,92012,Boulogne-Billancourt,92,,,920120000S0019,,,10,,2,74.36,201,15,202,18,,,4,2,Appartement,75,3,,,,,,2.241981,48.846231
2019-975270,2019-09-24,000001,Vente,190000,83,,RUE DU POINT DU JOUR,7232,92100,92012,Boulogne-Billancourt,92,,,92012000BP0004,,,19,,47,25.84,,,,,,,2,2,Appartement,22,1,,,,,,2.250616,48.830079
2019-975272,2019-09-20,000001,Vente,15000,66,,RUE DE L EST,3185,92100,92012,Boulogne-Billancourt,92,,,920120000R0138,,,17,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.244006,48.843305
2019-975273,2019-09-26,000001,Vente,20000,39,,RUE TRAVERSIERE,9190,92100,92012,Boulogne-Billancourt,92,,,92012000BI0031,,,2255,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.242425,48.8243
2019-975275,2019-09-26,000001,Vente,250000,6,,AV PIERRE LEFAUCHEUX,5125,92100,92012,Boulogne-Billancourt,92,,,92012000BI0031,,,2141,27.38,,,,,,,,,1,2,Appartement,27,1,,,,,,2.242425,48.8243
2019-975278,2019-09-19,000001,Vente,345000,15,,RUE DE SEVRES,8555,92100,92012,Boulogne-Billancourt,92,,,92012000AE0092,,,20,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.228646,48.837807
2019-975278,2019-09-19,000001,Vente,345000,15,,RUE DE SEVRES,8555,92100,92012,Boulogne-Billancourt,92,,,92012000AE0092,,,144,39.65,36,,,,,,,,2,2,Appartement,35,2,,,,,,2.228646,48.837807
2019-975280,2019-09-26,000001,Vente en l'état futur d'achèvement,345000,14,B,RUE DE SILLY,8561,92100,92012,Boulogne-Billancourt,92,,,920120000E0065,,,26,,,,,,,,,,1,,,,,,,,,,2.231118,48.840959
2019-975282,2019-09-26,000001,Vente,281600,109,B,RTE DE LA REINE,8111,92100,92012,Boulogne-Billancourt,92,,,92012000AC0035,,,454,29.52,455,,,,,,,,2,2,Appartement,35,1,,,,,,2.233088,48.840001
2019-975290,2019-09-24,000001,Vente,13000,82,,BD JEAN JAURES,4740,92100,92012,Boulogne-Billancourt,92,,,920120000Z0007,,,17,,,,,,,,,,1,2,Appartement,64,3,,,,,,2.240202,48.838994
2019-975291,2019-09-06,000001,Vente,572000,63,,RUE NATIONALE,6610,92100,92012,Boulogne-Billancourt,92,,,92012000BE0034,,,7011,74.04,7045,,,,,,,,2,2,Appartement,76,3,,,,,,2.240276,48.828469
2019-975291,2019-09-06,000001,Vente,572000,21,,PL PLACE PAUL VERLAINE,9634,92100,92012,Boulogne-Billancourt,92,,,92012000BE0034,,,7147,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.240276,48.828469
2019-975292,2019-09-27,000001,Vente,466500,225,,BD JEAN JAURES,4740,92100,92012,Boulogne-Billancourt,92,,,92012000BL0147,,,24,55.19,51,,,,,,,,2,2,Appartement,57,2,,,,,,2.24528,48.831048
2019-975295,2019-09-24,000001,Vente,340000,71,,ALL GEORGES ASKINAZI,0155,92100,92012,Boulogne-Billancourt,92,,,92012000BD0090,,,132,31.05,,,,,,,,,1,2,Appartement,50,1,,,,,,2.237068,48.824813
2019-975295,2019-09-24,000001,Vente,340000,40,,QUAI GEORGES GORSE,4145,92100,92012,Boulogne-Billancourt,92,,,92012000BD0090,,,216,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.237068,48.824813
2019-975297,2019-09-12,000001,Vente,75000,66,,RUE DES PEUPLIERS,7195,92100,92012,Boulogne-Billancourt,92,,,92012000AT0099,,,471,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.253583,48.836199
2019-975297,2019-09-12,000001,Vente,75000,66,,RUE DES PEUPLIERS,7195,92100,92012,Boulogne-Billancourt,92,,,92012000AT0099,,,501,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.253583,48.836199
2019-975297,2019-09-12,000001,Vente,75000,17,,AV FERDINAND BUISSON,3520,75016,92012,Boulogne-Billancourt,92,,,92012000AT0099,,,470,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.253583,48.836199
2019-975301,2019-09-23,000001,Vente,340000,208,,BD JEAN JAURES,4740,92100,92012,Boulogne-Billancourt,92,,,92012000AV0081,,,5,40.02,,,,,,,,,1,2,Appartement,40,2,,,,,,2.243957,48.832346
2019-975302,2019-09-30,000001,Vente en l'état futur d'achèvement,30000,,,,,,92012,Boulogne-Billancourt,92,,,92012000BM0066,,,2139,12.5,,,,,,,,,1,,,,,,,,,,2.250049,48.830812
2019-975304,2019-07-29,000001,Vente,5000,16,,RUE MOLLIEN,6260,92100,92012,Boulogne-Billancourt,92,,,920120000K0074,,,43,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,140,0,,,,,,2.238643,48.845533
2019-975307,2019-09-24,000001,Vente,950000,10,,VLA DES TILLEULS,9131,92100,92012,Boulogne-Billancourt,92,,,92012000AO0049,,,,,,,,,,,,,0,1,Maison,60,3,S,sols,,,89,2.238866,48.834881
2019-975309,2019-09-12,000001,Vente,305000,31,,BD DE LA REPUBLIQUE,8130,92100,92012,Boulogne-Billancourt,92,,,92012000BN0108,,,10,35,36,,,,,,,,2,2,Appartement,36,2,,,,,,2.252578,48.831987
2019-975311,2019-09-23,000001,Vente,300000,28,,RUE DU FIEF,3540,92100,92012,Boulogne-Billancourt,92,,,92012000BQ0227,,,13,29.5,,,,,,,,,1,2,Appartement,26,1,,,,,,2.255273,48.832553
2019-975312,2019-10-01,000001,Vente,180000,157,,RUE LES ENFANTS DU PARADIS,3167,92100,92012,Boulogne-Billancourt,92,,,92012000BQ0209,,,557,24.83,640,,,,,,,,2,2,Appartement,24,1,,,,,,2.257076,48.83268
